Data;Rs;u2;Tmax;Tmin;RH;pr;ETo
2000-01-31;11.7;0.7;26.1;18.3;87.4;33.0;2.5
2000-02-01;14.4;1.4;27.3;18.7;83.6;4.5;3.2
2000-02-02;16.7;1.3;29.2;19.6;84.1;6.4;3.6
2000-02-03;19.9;1.0;30.3;18.8;79.3;3.5;4.2
2000-02-04;16.7;0.8;31.1;18.5;78.6;2.2;3.7
2000-02-05;16.0;0.9;31.0;20.4;78.7;0.0;3.6
2000-02-06;15.6;0.7;30.3;19.2;82.2;1.8;3.4
2000-02-07;12.0;0.6;27.4;18.8;88.6;26.0;2.6
2000-02-08;10.1;0.9;24.3;18.8;91.9;22.5;2.2
2000-02-09;11.1;0.9;26.3;18.4;88.5;30.0;2.4
2000-02-10;15.1;1.0;29.3;19.3;79.7;22.2;3.4
2000-02-11;22.1;1.2;30.7;18.6;70.4;3.6;4.7
2000-02-12;18.5;1.1;29.4;18.9;73.1;0.0;4.0
2000-02-13;23.5;1.2;29.8;17.5;68.1;0.0;4.9
2000-02-14;26.7;2.0;30.5;17.7;64.0;0.0;5.8
2000-02-15;27.4;1.1;32.7;16.5;59.8;0.0;5.7
2000-02-16;25.9;0.9;34.0;16.2;62.2;0.0;5.4
2000-02-17;20.2;1.2;32.0;19.2;69.1;1.8;4.6
2000-02-18;17.6;1.4;29.9;17.6;79.1;18.7;3.9
2000-02-19;22.1;1.1;29.6;18.7;72.0;3.5;4.6
2000-02-20;18.9;1.2;28.3;18.5;70.9;0.4;4.1
2000-02-21;25.1;1.1;29.5;17.0;66.9;0.0;5.0
2000-02-22;25.4;1.4;31.0;16.5;64.9;0.0;5.3
2000-02-23;26.6;1.1;32.0;16.6;65.5;0.0;5.4
2000-02-24;24.8;1.1;33.2;17.2;68.6;0.0;5.2
2000-02-25;20.3;0.7;32.5;21.1;72.4;3.9;4.4
2000-02-26;17.1;0.8;32.1;20.5;72.1;0.1;3.9
2000-02-27;18.1;1.0;31.6;21.1;70.6;2.7;4.1
2000-02-28;23.9;1.2;32.6;18.8;69.4;0.1;5.1
2000-02-29;19.3;1.1;30.6;19.0;73.1;0.1;4.2
2000-03-01;19.4;1.4;30.1;17.9;70.7;29.7;4.3
2000-03-02;24.1;1.0;30.3;17.2;67.1;0.0;4.8
2000-03-03;21.6;1.3;30.2;16.9;66.2;0.0;4.6
2000-03-04;24.6;1.1;31.1;17.7;67.8;0.0;5.0
2000-03-05;25.4;1.5;30.8;18.8;65.2;0.0;5.3
2000-03-06;24.0;1.2;32.6;17.4;65.5;0.0;5.1
2000-03-07;24.2;0.9;33.2;17.6;64.5;1.3;5.1
2000-03-08;13.5;0.8;28.9;18.1;77.0;0.7;3.0
2000-03-09;12.5;1.2;28.1;19.0;82.5;1.9;2.8
2000-03-10;10.1;0.9;26.3;19.4;86.6;30.1;2.3
2000-03-11;9.3;1.0;24.2;19.0;91.1;35.8;2.0
2000-03-12;12.5;0.9;27.5;19.3;87.1;27.8;2.7
2000-03-13;13.0;1.0;27.4;18.2;82.3;23.2;2.8
2000-03-14;20.5;0.8;30.0;16.0;75.5;0.1;4.0
2000-03-15;17.5;1.0;30.0;17.3;77.6;0.0;3.7
2000-03-16;9.3;0.8;26.1;20.1;87.9;11.4;2.1
2000-03-17;12.3;1.0;29.8;19.7;82.4;9.2;2.8
2000-03-18;12.0;0.8;25.4;19.6;88.9;2.3;2.5
2000-03-19;9.6;0.9;25.6;20.1;86.1;9.8;2.2
2000-03-20;15.6;1.3;29.4;19.9;77.7;6.1;3.5
2000-03-21;18.1;1.4;28.2;17.5;74.0;0.0;3.8
2000-03-22;21.8;1.4;30.6;16.6;72.0;0.0;4.5
2000-03-23;22.9;1.6;30.1;18.2;70.1;0.0;4.7
2000-03-24;21.2;1.1;31.5;17.7;71.8;0.0;4.4
2000-03-25;18.9;0.7;32.0;18.3;72.9;0.0;3.9
2000-03-26;22.6;1.1;30.1;19.2;68.9;0.6;4.5
2000-03-27;22.0;1.1;32.3;16.7;68.6;0.0;4.6
2000-03-28;19.7;1.1;31.0;17.9;74.6;0.0;4.1
2000-03-29;16.7;1.6;29.7;18.1;74.4;18.8;3.7
2000-03-30;21.5;1.4;29.2;17.5;68.9;4.9;4.3
2000-03-31;19.0;1.1;29.1;17.0;72.1;0.0;3.8
2000-04-01;20.8;1.1;31.5;17.8;68.6;0.0;4.3
2000-04-02;21.7;1.0;30.7;17.1;68.2;0.0;4.3
2000-04-03;21.0;1.7;28.2;16.8;66.8;0.0;4.3
2000-04-04;20.7;1.3;28.2;14.7;63.8;0.0;4.1
2000-04-05;19.7;1.5;28.5;15.8;67.4;0.0;4.0
2000-04-06;21.2;1.2;29.2;16.0;65.4;0.0;4.2
2000-04-07;20.2;1.3;28.9;15.8;68.0;0.2;4.0
2000-04-08;18.3;1.1;28.2;16.1;70.1;0.0;3.6
2000-04-09;20.1;1.0;30.8;16.7;68.4;0.0;4.0
2000-04-10;17.3;1.1;28.9;16.3;74.1;0.0;3.5
2000-04-11;17.6;1.0;29.3;16.9;73.7;9.8;3.5
2000-04-12;20.1;0.5;31.4;16.7;70.6;7.5;3.7
2000-04-13;15.7;0.8;29.1;17.5;73.1;17.2;3.2
2000-04-14;18.6;0.8;30.3;18.7;76.8;0.0;3.6
2000-04-15;19.7;1.1;31.4;18.4;71.4;0.2;4.0
2000-04-16;18.6;0.8;31.1;16.9;72.3;0.0;3.6
2000-04-17;17.8;0.9;29.8;18.4;70.2;0.0;3.6
2000-04-18;14.9;0.9;29.4;17.2;76.4;0.0;3.1
2000-04-19;13.2;0.9;28.3;17.4;80.8;0.0;2.7
2000-04-20;11.9;0.8;28.2;17.4;82.7;4.9;2.5
2000-04-21;20.4;1.1;29.7;16.1;64.3;4.2;4.0
2000-04-22;20.7;0.7;27.8;11.9;64.5;0.0;3.5
2000-04-23;17.5;0.8;27.5;12.3;65.2;0.0;3.1
2000-04-24;20.4;0.8;29.1;10.2;64.9;0.0;3.6
2000-04-25;19.9;1.2;28.1;11.3;62.1;0.0;3.7
2000-04-26;20.3;1.1;27.6;9.1;60.5;0.0;3.6
2000-04-27;19.6;1.0;27.6;9.8;62.9;0.0;3.4
2000-04-28;19.2;1.2;28.0;11.7;67.6;0.0;3.5
2000-04-29;18.8;1.1;29.1;12.4;65.9;0.0;3.5
2000-04-30;16.1;1.0;28.3;16.2;68.8;0.0;3.2
2000-05-01;15.7;1.5;27.2;15.5;69.2;0.0;3.2
2000-05-02;16.8;1.4;28.5;16.2;69.9;0.0;3.4
2000-05-03;18.2;1.3;29.4;14.6;69.9;0.0;3.5
2000-05-04;18.8;1.4;28.5;14.3;62.5;0.0;3.7
2000-05-05;18.3;1.1;29.9;12.6;67.1;0.0;3.5
2000-05-06;18.5;0.9;30.1;13.9;66.6;0.0;3.4
2000-05-07;16.5;0.6;30.5;14.6;68.0;0.0;3.0
2000-05-08;15.3;1.0;29.9;18.0;73.2;0.4;3.1
2000-05-09;17.7;1.1;30.2;17.4;70.1;0.0;3.4
2000-05-10;18.2;0.9;28.1;18.2;65.9;0.0;3.3
2000-05-11;18.0;1.6;25.1;10.5;63.5;0.0;3.3
2000-05-12;17.9;1.8;25.5;10.3;63.6;0.0;3.4
2000-05-13;18.1;1.3;26.2;9.2;64.4;0.0;3.2
2000-05-14;18.1;1.3;26.8;8.9;65.2;0.0;3.2
2000-05-15;16.9;1.0;27.9;9.0;67.0;0.0;3.0
2000-05-16;17.6;0.9;29.2;10.4;65.9;0.0;3.1
2000-05-17;16.8;0.8;28.9;11.4;62.1;0.0;3.0
2000-05-18;16.7;1.3;27.3;10.8;61.8;0.0;3.2
2000-05-19;17.2;1.1;27.1;8.1;60.1;0.0;3.0
2000-05-20;16.1;1.0;27.2;6.9;62.1;0.0;2.9
2000-05-21;12.9;1.1;27.2;12.3;70.6;0.0;2.6
2000-05-22;14.3;1.5;24.9;13.6;71.4;0.0;2.7
2000-05-23;14.5;1.3;25.5;10.3;66.9;0.0;2.7
2000-05-24;16.8;1.3;24.7;8.0;63.2;0.0;2.9
2000-05-25;16.4;1.3;25.4;7.0;62.8;0.0;2.9
2000-05-26;17.0;1.0;28.1;8.4;63.8;0.0;2.9
2000-05-27;16.6;0.8;29.7;9.2;58.9;0.0;2.9
2000-05-28;14.6;1.1;28.7;12.5;71.9;0.0;2.8
2000-05-29;16.9;0.5;28.8;11.0;67.9;2.5;2.7
2000-05-30;16.2;1.3;28.6;10.4;63.8;0.0;3.1
2000-05-31;17.0;0.8;29.5;9.7;60.3;0.0;2.8
2000-06-01;14.0;0.9;29.6;13.4;65.4;0.0;2.7
2000-06-02;15.4;1.3;27.0;12.6;68.9;0.0;2.8
2000-06-03;13.3;1.3;28.4;13.3;68.4;0.0;2.8
2000-06-04;14.9;1.2;25.5;11.6;65.0;0.0;2.7
2000-06-05;16.5;1.7;24.0;9.5;62.6;0.0;3.0
2000-06-06;14.7;1.4;24.0;8.0;64.2;0.0;2.7
2000-06-07;15.8;1.2;25.3;8.4;65.6;0.0;2.7
2000-06-08;16.4;0.8;28.3;8.7;67.4;0.0;2.7
2000-06-09;15.2;0.7;27.2;9.8;66.1;0.0;2.5
2000-06-10;16.4;0.7;26.7;8.9;59.0;0.0;2.5
2000-06-11;16.4;0.8;27.8;7.4;61.5;0.0;2.7
2000-06-12;15.4;0.6;28.2;7.8;63.9;0.0;2.4
2000-06-13;13.4;0.8;27.3;9.6;65.2;0.0;2.4
2000-06-14;15.6;0.8;28.2;10.3;64.0;0.0;2.7
2000-06-15;16.1;1.2;26.9;10.6;65.4;0.0;2.8
2000-06-16;15.8;0.9;27.1;9.3;63.2;0.0;2.6
2000-06-17;15.7;0.9;27.4;9.3;64.8;0.0;2.6
2000-06-18;15.8;0.7;27.6;9.3;63.7;0.0;2.5
2000-06-19;13.7;0.9;29.0;10.0;64.5;0.0;2.5
2000-06-20;15.9;0.8;29.9;10.9;62.8;0.0;2.8
2000-06-21;14.4;1.1;27.9;10.4;67.1;0.0;2.7
2000-06-22;16.1;0.8;27.9;7.0;55.7;0.0;2.6
2000-06-23;16.4;1.3;26.7;7.9;57.5;0.0;3.0
2000-06-24;15.5;0.9;27.2;7.1;59.4;0.0;2.7
2000-06-25;16.0;0.6;28.2;6.2;52.8;0.0;2.5
2000-06-26;16.3;0.5;30.1;5.7;53.0;0.0;2.5
2000-06-27;16.2;0.8;29.8;6.3;53.8;0.0;2.8
2000-06-28;16.6;1.1;28.1;8.2;54.2;0.0;3.0
2000-06-29;16.0;1.0;28.9;8.0;65.5;0.0;2.8
2000-06-30;14.5;1.0;29.4;8.6;60.8;0.0;2.8
2000-07-01;16.3;1.0;29.6;9.5;57.0;0.0;2.9
2000-07-02;12.1;0.9;27.1;9.0;62.8;0.0;2.3
2000-07-03;11.5;0.8;26.2;9.2;61.3;0.0;2.2
2000-07-04;10.7;1.7;25.1;9.7;61.0;0.0;2.7
2000-07-05;11.5;1.3;24.9;11.1;64.6;0.0;2.5
2000-07-06;12.9;1.4;25.5;13.0;63.8;0.0;2.7
2000-07-07;14.6;1.2;27.8;9.0;64.3;0.0;2.8
2000-07-08;15.6;1.0;27.4;10.1;65.3;0.0;2.7
2000-07-09;16.6;1.0;28.2;9.8;60.8;0.0;2.9
2000-07-10;16.7;1.0;28.9;9.5;63.8;0.0;2.9
2000-07-11;16.6;1.1;29.6;11.5;64.9;0.0;3.0
2000-07-12;15.2;0.6;29.9;12.2;66.9;0.0;2.6
2000-07-13;6.7;1.2;24.0;13.4;69.1;0.0;1.9
2000-07-14;12.8;1.2;24.9;11.6;69.8;0.0;2.4
2000-07-15;15.2;1.4;27.2;10.3;64.3;0.0;3.0
2000-07-16;10.7;1.1;23.8;11.7;71.6;2.5;2.1
2000-07-17;17.4;1.2;21.6;4.3;56.6;0.1;2.7
2000-07-18;15.3;0.8;25.0;1.9;55.4;0.0;2.5
2000-07-19;16.5;0.9;28.1;5.4;53.8;0.0;2.9
2000-07-20;14.4;1.0;25.4;8.4;55.7;0.0;2.7
2000-07-21;15.6;1.1;28.0;9.4;66.0;0.0;2.9
2000-07-22;16.8;1.1;29.3;12.0;64.1;0.0;3.2
2000-07-23;11.5;1.2;28.1;12.6;70.7;0.0;2.6
2000-07-24;14.5;1.0;27.8;12.8;65.0;0.0;2.8
2000-07-25;12.1;1.3;27.1;13.8;75.7;0.0;2.5
2000-07-26;11.4;0.8;25.1;14.7;79.8;5.0;2.1
2000-07-27;17.6;1.1;27.0;11.0;63.5;0.0;3.1
2000-07-28;18.2;1.3;27.1;8.3;61.5;0.0;3.3
2000-07-29;18.0;1.1;25.0;6.9;56.6;0.0;3.0
2000-07-30;18.3;1.2;27.1;6.0;55.8;0.0;3.3
2000-07-31;18.0;0.9;27.5;6.4;51.0;0.0;3.1
2000-08-01;17.0;1.6;25.9;7.1;60.5;0.0;3.3
2000-08-02;17.2;1.2;26.8;11.7;62.6;0.0;3.2
2000-08-03;17.1;1.0;29.0;10.9;61.1;0.0;3.2
2000-08-04;15.9;0.7;27.4;12.9;66.8;0.6;2.8
2000-08-05;17.3;1.8;25.2;9.2;62.2;0.4;3.4
2000-08-06;18.1;1.0;27.9;7.4;57.0;0.0;3.3
2000-08-07;18.9;0.6;29.9;11.5;46.4;0.0;3.2
2000-08-08;18.5;0.7;31.4;8.0;47.6;0.0;3.3
2000-08-09;18.2;0.9;30.7;10.6;52.3;0.0;3.5
2000-08-10;18.0;0.7;32.5;11.0;51.2;0.0;3.4
2000-08-11;13.2;0.6;30.3;15.2;60.2;0.0;2.7
2000-08-12;16.6;1.3;26.2;14.2;58.3;0.0;3.3
2000-08-13;20.0;1.2;26.9;8.6;54.1;0.0;3.6
2000-08-14;20.1;1.0;27.9;8.2;55.6;0.0;3.6
2000-08-15;20.2;1.0;29.7;8.7;53.4;0.0;3.7
2000-08-16;18.1;0.7;31.4;9.5;50.6;0.0;3.4
2000-08-17;18.8;1.3;28.0;13.7;57.8;0.0;3.7
2000-08-18;16.6;0.6;28.6;10.7;58.2;0.0;3.0
2000-08-19;18.3;0.9;29.8;11.5;54.6;0.0;3.6
2000-08-20;20.2;1.4;29.0;12.0;55.6;0.0;4.1
2000-08-21;20.9;1.2;29.2;9.9;50.1;0.0;4.0
2000-08-22;20.4;1.1;29.0;10.2;52.9;0.0;3.9
2000-08-23;20.9;0.9;30.2;10.2;51.7;0.0;3.9
2000-08-24;20.2;0.9;31.7;10.6;53.2;0.0;3.9
2000-08-25;20.5;0.9;32.6;12.9;49.8;0.0;4.1
2000-08-26;19.6;0.9;33.4;12.9;49.2;0.0;4.0
2000-08-27;16.5;0.8;34.4;15.5;54.2;0.0;3.7
2000-08-28;10.5;1.2;31.4;16.8;68.6;0.0;2.9
2000-08-29;7.9;1.1;20.2;15.6;90.9;18.6;1.6
2000-08-30;17.0;1.1;27.2;14.9;71.8;1.3;3.3
2000-08-31;12.8;1.5;27.2;16.0;67.2;0.0;3.1
2000-09-01;16.6;0.9;30.9;16.4;63.7;0.1;3.5
2000-09-02;8.4;0.8;22.3;17.2;88.8;9.0;1.7
2000-09-03;8.1;0.7;22.0;16.5;90.0;14.1;1.7
2000-09-04;13.0;1.5;23.5;15.2;71.2;10.4;2.8
2000-09-05;18.1;1.5;25.8;11.8;66.8;0.0;3.6
2000-09-06;9.7;1.2;19.9;12.9;85.0;0.0;1.9
2000-09-07;15.3;1.3;24.9;13.6;74.5;7.6;3.0
2000-09-08;19.1;1.5;26.8;12.2;62.9;0.0;3.9
2000-09-09;8.4;1.1;19.9;14.7;83.0;0.2;1.8
2000-09-10;19.7;0.7;27.3;11.8;71.6;4.1;3.5
2000-09-11;22.0;1.2;29.1;13.6;60.4;0.0;4.3
2000-09-12;16.0;1.5;28.2;14.1;62.7;0.0;3.7
2000-09-13;11.4;1.2;28.1;15.2;75.4;0.0;2.7
2000-09-14;17.0;1.1;29.1;16.8;63.3;0.1;3.7
2000-09-15;18.4;1.2;30.0;16.7;64.7;0.0;4.0
2000-09-16;18.7;1.1;31.3;16.9;62.0;0.0;4.1
2000-09-17;14.6;1.7;29.7;18.9;68.2;1.1;3.7
2000-09-18;19.6;1.9;29.1;18.3;64.0;0.0;4.5
2000-09-19;22.7;1.3;30.5;15.1;57.7;0.0;4.7
2000-09-20;23.9;1.7;29.8;14.5;53.5;0.0;5.1
2000-09-21;24.1;1.6;30.1;13.0;53.3;0.0;5.1
2000-09-22;23.3;0.7;33.2;12.3;53.5;0.0;4.5
2000-09-23;22.8;1.0;31.5;14.6;49.8;0.0;4.7
2000-09-24;22.1;1.3;32.0;15.3;48.8;0.0;5.0
2000-09-25;19.0;0.5;33.6;14.1;53.6;0.0;3.8
2000-09-26;9.2;2.6;21.9;16.7;78.6;0.0;2.4
2000-09-27;11.1;2.0;21.6;13.8;73.9;3.3;2.6
2000-09-28;13.2;1.4;23.8;14.3;68.0;0.1;3.0
2000-09-29;23.4;1.5;29.2;13.3;59.6;0.1;4.8
2000-09-30;21.3;1.5;30.0;15.3;57.8;0.0;4.7
2000-10-01;18.1;1.1;29.5;17.7;68.2;0.0;3.9
2000-10-02;23.9;0.8;32.2;14.6;62.6;5.5;4.8
2000-10-03;24.2;0.5;34.6;15.5;54.7;0.0;4.8
2000-10-04;23.5;0.9;35.7;16.3;50.3;0.7;5.2
2000-10-05;19.1;0.8;33.2;18.8;57.5;0.0;4.3
2000-10-06;16.4;1.0;25.8;18.0;66.6;3.4;3.5
2000-10-07;14.2;0.8;31.0;19.5;70.2;3.4;3.3
2000-10-08;23.1;1.1;33.3;18.8;62.0;0.0;5.1
2000-10-09;25.3;1.6;31.9;18.5;59.1;0.0;5.6
2000-10-10;24.9;1.2;33.6;14.3;51.5;0.0;5.5
2000-10-11;25.8;1.1;35.0;15.0;45.2;0.0;5.7
2000-10-12;25.9;1.0;36.2;14.4;47.0;0.0;5.7
2000-10-13;25.8;0.8;36.5;15.7;40.8;0.0;5.5
2000-10-14;25.9;1.4;35.1;16.0;38.9;0.0;6.2
2000-10-15;24.5;1.2;34.0;15.1;49.1;0.0;5.5
2000-10-16;25.3;1.5;31.7;17.1;56.4;0.0;5.5
2000-10-17;26.4;1.7;33.4;15.8;50.3;0.0;6.2
2000-10-18;25.8;1.1;34.5;16.0;50.1;0.1;5.6
2000-10-19;26.4;1.2;34.9;17.0;49.7;0.1;5.9
2000-10-20;25.2;0.8;36.4;16.6;50.0;0.0;5.4
2000-10-21;20.9;1.1;35.3;19.2;53.1;0.0;5.1
2000-10-22;23.3;1.1;35.8;19.5;61.9;0.7;5.4
2000-10-23;24.9;1.1;31.9;18.8;54.2;8.5;5.4
2000-10-24;23.0;1.0;34.2;18.9;58.1;0.2;5.2
2000-10-25;23.7;1.1;33.7;17.0;51.8;0.0;5.3
2000-10-26;23.1;1.3;29.1;18.6;51.8;0.0;5.1
2000-10-27;24.6;1.1;33.9;14.9;47.1;6.0;5.5
2000-10-28;15.4;1.0;32.8;17.2;52.7;0.0;4.0
2000-10-29;10.3;1.2;24.9;19.1;81.6;4.0;2.5
2000-10-30;10.1;1.7;22.1;16.6;83.8;5.0;2.3
2000-10-31;11.8;0.9;26.6;17.0;73.3;2.9;2.8
2000-11-01;23.5;1.2;31.0;15.4;64.0;0.0;5.0
2000-11-02;25.7;1.2;32.0;15.8;57.0;0.0;5.5
2000-11-03;24.0;0.9;33.4;17.5;59.6;0.1;5.2
2000-11-04;11.0;0.9;28.0;18.3;76.9;0.5;2.7
2000-11-05;10.2;0.8;23.4;18.7;86.9;9.3;2.2
2000-11-06;10.2;1.1;23.6;17.5;87.9;19.1;2.2
2000-11-07;10.2;1.5;20.4;17.1;90.1;26.3;2.1
2000-11-08;10.6;1.5;24.0;16.6;76.5;23.1;2.6
2000-11-09;23.1;1.7;27.8;15.8;64.1;0.0;4.9
2000-11-10;26.6;1.5;31.9;14.9;61.6;0.0;5.7
2000-11-11;23.2;0.8;32.7;17.3;68.9;0.0;4.9
2000-11-12;15.7;0.9;30.8;18.1;80.4;6.3;3.5
2000-11-13;12.1;0.8;27.4;20.4;89.5;7.4;2.6
2000-11-14;11.4;1.1;26.8;19.7;87.0;53.4;2.6
2000-11-15;10.6;0.9;24.5;18.6;84.3;50.0;2.4
2000-11-16;11.1;1.3;22.8;17.3;84.8;4.1;2.4
2000-11-17;10.3;1.0;22.1;17.5;92.6;6.6;2.1
2000-11-18;18.8;1.2;27.2;17.2;73.6;24.3;3.9
2000-11-19;12.8;1.1;27.3;17.8;81.7;3.0;2.9
2000-11-20;19.1;0.5;29.8;16.5;71.2;5.3;3.9
2000-11-21;19.4;0.9;29.3;18.5;69.9;0.0;4.2
2000-11-22;20.0;0.8;30.4;18.1;70.2;1.9;4.2
2000-11-23;24.0;1.4;31.1;18.7;64.4;0.1;5.3
2000-11-24;27.9;1.2;31.9;16.0;57.3;0.0;5.8
2000-11-25;25.7;1.2;29.4;17.3;62.2;0.0;5.3
2000-11-26;14.1;0.9;28.1;18.6;78.7;5.7;3.2
2000-11-27;11.0;1.1;26.6;18.7;83.6;26.7;2.6
2000-11-28;12.0;0.8;25.5;18.8;80.0;4.5;2.7
2000-11-29;14.7;1.3;27.9;18.7;84.2;4.9;3.2
2000-11-30;19.3;1.1;29.6;19.3;79.2;15.2;4.1
2000-12-01;12.6;0.7;28.2;19.4;86.8;13.3;2.8
2000-12-02;18.1;1.1;31.3;19.3;73.2;17.9;4.1
2000-12-03;20.6;1.0;30.2;19.0;74.0;17.6;4.4
2000-12-04;17.3;0.8;32.7;20.4;77.4;0.0;4.0
2000-12-05;17.6;1.2;30.9;19.9;80.1;4.4;4.0
2000-12-06;22.4;0.8;33.1;21.0;77.8;4.8;4.9
2000-12-07;19.8;1.4;29.4;19.5;73.0;0.5;4.4
2000-12-08;24.6;1.3;31.8;17.9;64.7;0.0;5.4
2000-12-09;26.2;1.2;30.7;18.0;63.9;0.0;5.5
2000-12-10;12.8;1.3;27.4;18.9;82.7;0.0;2.9
2000-12-11;24.1;1.4;32.2;19.1;64.5;17.6;5.4
2000-12-12;22.2;1.4;32.0;18.0;63.0;0.0;5.1
2000-12-13;18.4;1.1;31.6;18.6;68.4;0.0;4.3
2000-12-14;20.0;1.5;31.0;19.7;68.4;1.0;4.7
2000-12-15;19.5;1.7;28.7;21.3;67.1;0.4;4.6
2000-12-16;19.7;1.4;30.3;19.7;67.5;0.0;4.6
2000-12-17;11.0;1.3;28.6;20.2;89.1;0.1;2.6
2000-12-18;15.2;1.6;28.1;17.7;78.6;101.7;3.5
2000-12-19;20.1;1.5;30.0;19.1;68.1;1.6;4.6
2000-12-20;27.2;1.1;31.5;17.6;64.1;0.4;5.6
2000-12-21;26.4;0.9;31.2;19.1;66.5;0.8;5.4
2000-12-22;25.2;1.2;32.0;18.6;70.4;12.7;5.4
2000-12-23;23.3;0.8;33.7;19.2;70.1;0.0;5.1
2000-12-24;21.5;1.1;31.5;19.0;70.2;1.6;4.8
2000-12-25;25.9;1.3;33.4;19.1;66.4;8.7;5.8
2000-12-26;22.5;0.9;32.8;19.6;66.4;1.8;5.0
2000-12-27;20.7;1.0;32.7;20.4;67.3;4.4;4.7
2000-12-28;15.8;0.9;31.0;19.2;73.6;17.0;3.7
2000-12-29;16.1;0.7;28.5;20.2;81.3;4.8;3.5
2000-12-30;14.0;1.0;29.1;19.8;85.9;15.3;3.1
2000-12-31;11.9;0.6;28.4;20.5;88.6;12.5;2.7
2001-01-01;12.3;0.6;24.6;19.8;90.3;21.6;2.6
2001-01-02;12.3;1.0;28.7;18.7;88.6;14.4;2.8
2001-01-03;10.6;0.7;24.8;19.5;89.2;38.4;2.3
2001-01-04;14.4;0.8;29.5;18.3;78.2;20.0;3.2
2001-01-05;27.8;0.8;30.8;17.1;60.9;0.2;5.5
2001-01-06;28.7;0.7;33.6;15.7;60.2;0.0;5.7
2001-01-07;27.5;0.7;34.1;16.8;60.8;0.0;5.6
2001-01-08;23.0;0.8;33.8;18.1;66.2;0.0;5.0
2001-01-09;11.3;0.9;26.0;18.7;79.1;2.8;2.6
2001-01-10;26.0;1.0;31.7;17.6;64.6;4.3;5.4
2001-01-11;24.9;1.3;32.1;18.4;65.4;2.8;5.5
2001-01-12;23.2;1.0;32.0;18.1;63.9;0.0;5.0
2001-01-13;25.3;1.2;31.9;19.3;68.1;0.0;5.4
2001-01-14;26.9;1.5;30.8;17.7;62.2;1.2;5.7
2001-01-15;24.2;1.5;30.9;18.0;59.5;0.0;5.4
2001-01-16;27.2;1.3;31.6;17.5;59.1;0.0;5.8
2001-01-17;26.3;1.2;32.0;17.7;61.3;0.0;5.6
2001-01-18;24.5;1.5;31.8;19.0;62.4;0.1;5.5
2001-01-19;27.0;1.2;32.9;18.6;62.0;0.0;5.9
2001-01-20;21.0;1.2;30.5;18.3;66.4;0.0;4.6
2001-01-21;17.3;0.9;31.8;19.1;76.5;10.5;3.9
2001-01-22;15.4;1.0;28.6;18.5;80.6;45.7;3.4
2001-01-23;16.9;0.9;30.9;19.3;78.6;0.5;3.8
2001-01-24;22.8;1.4;30.8;19.5;73.2;12.2;4.9
2001-01-25;18.6;1.0;30.3;19.1;69.0;0.3;4.2
2001-01-26;23.0;1.2;32.4;18.4;65.2;0.2;5.1
2001-01-27;22.3;0.7;33.2;18.7;63.9;0.0;4.8
2001-01-28;13.5;0.6;31.2;20.0;74.4;0.0;3.1
2001-01-29;17.2;0.9;32.2;18.6;72.8;3.2;4.0
2001-01-30;22.7;1.1;31.5;20.0;68.9;9.5;5.0
2001-01-31;22.3;1.1;33.6;20.4;67.7;0.0;5.1
2001-02-01;24.6;0.6;34.0;20.7;66.1;0.0;5.2
2001-02-02;24.1;1.3;34.2;20.0;69.8;12.0;5.4
2001-02-03;23.4;1.0;35.1;19.3;65.1;0.1;5.3
2001-02-04;24.8;0.9;35.9;19.5;56.9;0.0;5.6
2001-02-05;19.3;1.0;34.5;21.6;61.4;0.0;4.7
2001-02-06;23.1;1.0;35.0;19.2;62.8;6.0;5.2
2001-02-07;16.2;0.9;33.7;21.1;73.6;12.2;3.9
2001-02-08;17.1;1.1;33.0;19.6;71.8;5.3;4.1
2001-02-09;18.0;0.9;32.7;20.7;69.1;1.0;4.2
2001-02-10;24.4;1.1;34.3;19.3;58.4;0.0;5.5
2001-02-11;21.9;0.8;34.5;18.6;59.3;0.0;4.9
2001-02-12;20.0;0.8;33.9;17.8;65.2;0.0;4.5
2001-02-13;19.8;1.1;31.5;19.2;74.1;6.2;4.4
2001-02-14;26.7;1.1;33.5;16.6;64.2;1.3;5.6
2001-02-15;25.5;0.9;32.5;18.6;67.6;0.0;5.3
2001-02-16;23.6;0.8;33.9;19.6;66.8;0.0;5.1
2001-02-17;23.5;1.2;32.0;20.1;62.8;1.4;5.2
2001-02-18;27.1;1.3;32.6;17.8;57.3;0.0;5.8
2001-02-19;26.2;1.3;33.3;16.4;59.1;0.0;5.7
2001-02-20;26.5;0.9;34.0;16.7;56.7;0.0;5.5
2001-02-21;25.8;1.0;34.3;17.2;56.4;0.0;5.6
2001-02-22;24.0;1.2;33.9;17.9;56.6;0.0;5.4
2001-02-23;20.9;1.1;33.0;17.8;61.1;0.0;4.8
2001-02-24;22.8;1.3;32.8;18.2;60.9;0.0;5.2
2001-02-25;25.7;1.1;33.8;18.3;59.4;0.0;5.6
2001-02-26;23.4;1.0;32.4;17.9;58.9;0.0;5.1
2001-02-27;23.3;1.6;33.1;17.2;61.9;0.6;5.4
2001-02-28;20.7;1.0;32.2;17.8;63.5;2.0;4.6
2001-03-01;21.9;1.2;30.8;16.7;65.9;0.0;4.7
2001-03-02;16.9;0.7;30.7;17.0;69.2;0.0;3.6
2001-03-03;17.8;0.6;31.7;17.5;69.3;0.2;3.8
2001-03-04;21.6;0.9;30.9;17.0;64.1;0.2;4.5
